game_id,year_id,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,forecast
200611150orl,2007,den,nuggets,99,1496.4497,1490.5155,39.963902,orl,magic,108,1516.3003,1522.2345,0.33405191
200611150sac,2007,mem,grizzlies,111,1514.8167,1511.4132,42.155453,sac,kings,115,1561.4772,1564.8806,0.3006413
200611150sac,2007,sac,kings,115,1561.4772,1564.8806,47.703541,mem,grizzlies,111,1514.8167,1511.4132,0.6993587
200611150sas,2007,cha,hornets,95,1375.8466,1390.2389,29.741617,sas,spurs,92,1653.764,1639.3717,0.1019752
200611150sas,2007,sas,spurs,92,1653.764,1639.3717,54.993252,cha,hornets,95,1375.8466,1390.2389,0.8980248
200611150sea,2007,sea,thunder,90,1510.3784,1498.1516,40.764679,phi,sixers,96,1464.5471,1476.7739,0.69835407
200611150sea,2007,phi,sixers,96,1464.5471,1476.7739,38.525265,sea,thunder,90,1510.3784,1498.1516,0.30164593
200611160gsw,2007,sac,kings,105,1564.8806,1554.2531,46.613983,gsw,warriors,117,1488.9312,1499.5587,0.46544367
200611160gsw,2007,gsw,warriors,117,1488.9312,1499.5587,40.912277,sac,kings,105,1564.8806,1554.2531,0.53455633
200611160hou,2007,hou,rockets,101,1530.6042,1533.5583,44.470364,chi,bulls,100,1551.7869,1548.8328,0.61152077
200611160hou,2007,chi,bulls,100,1551.7869,1548.8328,46.055054,hou,rockets,101,1530.6042,1533.5583,0.38847923
200611170bos,2007,por,trailblazers,90,1338.0686,1329.3584,24.122738,bos,celtics,118,1435.9003,1444.6105,0.24253881
200611170bos,2007,bos,celtics,118,1435.9003,1444.6105,35.187859,por,trailblazers,90,1338.0686,1329.3584,0.75746119
200611170cle,2007,cle,cavaliers,92,1560.6979,1565.6235,47.779362,min,timberwolves,76,1428.1909,1423.2653,0.79222959
200611170cle,2007,min,timberwolves,76,1428.1909,1423.2653,33.012836,cle,cavaliers,92,1560.6979,1565.6235,0.20777041
200611170det,2007,was,wizards,91,1512.9348,1507.7858,41.775166,det,pistons,100,1563.2063,1568.3553,0.29628903
200611170det,2007,det,pistons,100,1563.2063,1568.3553,48.057758,was,wizards,91,1512.9348,1507.7858,0.70371097
200611170ind,2007,njn,nets,100,1540.0972,1551.1898,46.298355,ind,pacers,91,1477.0358,1465.9431,0.4470405
200611170ind,2007,ind,pacers,91,1477.0358,1465.9431,37.395477,njn,nets,100,1540.0972,1551.1898,0.5529595
200611170lal,2007,tor,raptors,100,1392.0381,1389.2831,29.648979,lal,lakers,107,1537.3738,1540.1288,0.19587696
200611170lal,2007,lal,lakers,107,1537.3738,1540.1288,45.153599,tor,raptors,100,1392.0381,1389.2831,0.80412304
200611170mem,2007,mem,grizzlies,103,1511.4132,1499.5057,40.906719,dal,mavericks,115,1605.1063,1617.0138,0.50907534
200611170mem,2007,dal,mavericks,115,1605.1063,1617.0138,52.882282,mem,grizzlies,103,1511.4132,1499.5057,0.49092466
200611170mia,2007,mia,heat,76,1536.4825,1497.7313,40.720596,nyk,knicks,100,1372.3518,1411.103,0.82060605
200611170mia,2007,nyk,knicks,100,1372.3518,1411.103,31.793274,mia,heat,76,1536.4825,1497.7313,0.17939395
200611170pho,2007,phi,sixers,94,1476.7739,1471.5389,37.978615,pho,suns,106,1560.3112,1565.5461,0.25797403
200611170pho,2007,pho,suns,106,1560.3112,1565.5461,47.771465,phi,sixers,94,1476.7739,1471.5389,0.74202597
200611170sas,2007,sas,spurs,100,1639.3717,1645.7352,55.579693,chi,bulls,83,1548.8328,1542.4692,0.74966574
200611170sas,2007,chi,bulls,83,1548.8328,1542.4692,45.396431,sas,spurs,100,1639.3717,1645.7352,0.25033426
200611170sea,2007,sea,thunder,109,1498.1516,1486.4357,39.53635,uta,jazz,118,1544.8282,1556.5442,0.5761416
200611170sea,2007,uta,jazz,118,1544.8282,1556.5442,46.849613,sea,thunder,109,1498.1516,1486.4357,0.4238584
200611180atl,2007,mia,heat,93,1497.7313,1505.3374,41.518406,atl,hawks,88,1419.3413,1411.7352,0.46894079
200611180atl,2007,atl,hawks,88,1419.3413,1411.7352,31.856268,mia,heat,93,1497.7313,1505.3374,0.53105921
200611180dal,2007,mem,grizzlies,84,1499.5057,1496.8402,40.627125,dal,mavericks,89,1617.0138,1619.6793,0.22234082
200611180dal,2007,dal,mavericks,89,1617.0138,1619.6793,53.13789,mem,grizzlies,84,1499.5057,1496.8402,0.77765918
200611180den,2007,tor,raptors,109,1389.2831,1385.5455,29.287943,den,nuggets,117,1490.5155,1494.2531,0.2389605
200611180den,2007,den,nuggets,117,1490.5155,1494.2531,40.355789,tor,raptors,109,1389.2831,1385.5455,0.7610395
200611180det,2007,det,pistons,104,1568.3553,1574.9766,48.729687,hou,rockets,92,1533.5583,1526.9371,0.68480742
200611180det,2007,hou,rockets,92,1533.5583,1526.9371,43.779877,det,pistons,104,1568.3553,1574.9766,0.31519258
200611180gsw,2007,sea,thunder,95,1486.4357,1479.1216,38.770714,gsw,warriors,107,1499.5587,1506.8728,0.34272176
200611180gsw,2007,gsw,warriors,107,1499.5587,1506.8728,41.679428,sea,thunder,95,1486.4357,1479.1216,0.65727824
200611180lac,2007,lac,clippers,103,1576.5802,1579.7024,49.206676,phi,sixers,97,1471.5389,1468.4167,0.76500398
200611180lac,2007,phi,sixers,97,1471.5389,1468.4167,37.653088,lac,clippers,103,1576.5802,1579.7024,0.23499602
200611180mil,2007,ind,pacers,102,1465.9431,1472.7365,38.103573,mil,bucks,100,1469.4802,1462.6869,0.35525763
200611180mil,2007,mil,bucks,100,1469.4802,1462.6869,37.056812,ind,pacers,102,1465.9431,1472.7365,0.64474237
200611180min,2007,min,timberwolves,96,1423.2653,1416.6896,32.351482,nok,pelicans,99,1476.9243,1483.5,0.56629729
200611180min,2007,nok,pelicans,99,1476.9243,1483.5,39.228889,min,timberwolves,96,1423.2653,1416.6896,0.43370271
200611180njn,2007,njn,nets,68,1551.1898,1515.7281,42.607552,por,trailblazers,86,1329.3584,1364.8201,0.86443335
200611180njn,2007,por,trailblazers,86,1329.3584,1364.8201,27.322943,njn,nets,68,1551.1898,1515.7281,0.13556665
200611180nyk,2007,bos,celtics,122,1444.6105,1452.5531,36.006508,nyk,knicks,118,1411.103,1403.1604,0.40546095
200611180nyk,2007,nyk,knicks,118,1411.103,1403.1604,31.00584,bos,celtics,122,1444.6105,1452.5531,0.59453905
200611180orl,2007,cha,hornets,83,1390.2389,1385.7205,29.304798,orl,magic,97,1522.2345,1526.7529,0.20825535
200611180orl,2007,orl,magic,97,1522.2345,1526.7529,43.760643,cha,hornets,83,1390.2389,1385.7205,0.79174465
200611180uta,2007,pho,suns,117,1565.5461,1561.6694,47.375275,uta,jazz,120,1556.5442,1560.4209,0.37195784
200611180uta,2007,uta,jazz,120,1556.5442,1560.4209,47.24741,pho,suns,117,1565.5461,1561.6694,0.62804216
200611180was,2007,was,wizards,111,1507.7858,1517.683,42.812248,cle,cavaliers,99,1565.6235,1555.7263,0.56038022
200611180was,2007,cle,cavaliers,99,1565.6235,1555.7263,46.765545,was,wizards,111,1507.7858,1517.683,0.43961978
200611190lal,2007,chi,bulls,72,1542.4692,1535.4802,44.670429,lal,lakers,82,1540.1288,1547.1178,0.36304468
200611190lal,2007,lal,lakers,82,1540.1288,1547.1178,45.8778,chi,bulls,72,1542.4692,1535.4802,0.63695532
200611190sac,2007,sac,kings,99,1554.2531,1544.2122,45.577065,sas,spurs,108,1645.7352,1655.7761,0.51225567
200611190sac,2007,sas,spurs,108,1645.7352,1655.7761,56.491222,sac,kings,99,1554.2531,1544.2122,0.48774433
200611200cha,2007,dal,mavericks,93,1619.6793,1624.8658,53.632278,cha,hornets,85,1385.7205,1380.5339,0.68376511
200611200cha,2007,cha,hornets,85,1385.7205,1380.5339,28.806934,dal,mavericks,93,1619.6793,1624.8658,0.31623489
200611200gsw,2007,gsw,warriors,110,1506.8728,1500.322,40.992344,pho,suns,113,1561.6694,1568.2202,0.56468827
200611200gsw,2007,pho,suns,113,1561.6694,1568.2202,48.044003,gsw,warriors,110,1506.8728,1500.322,0.43531173
200611200mem,2007,orl,magic,86,1526.7529,1519.3704,42.988865,mem,grizzlies,95,1496.8402,1504.2228,0.40048259
200611200mem,2007,mem,grizzlies,95,1496.8402,1504.2228,41.401501,orl,magic,86,1526.7529,1519.3704,0.59951741
200611200nyk,2007,nyk,knicks,90,1403.1604,1395.4688,30.250681,hou,rockets,97,1526.9371,1534.6288,0.46583584
200611200nyk,2007,hou,rockets,97,1526.9371,1534.6288,44.581814,nyk,knicks,90,1403.1604,1395.4688,0.53416419
200611200por,2007,sas,spurs,107,1655.7761,1659.9961,56.869129,por,trailblazers,98,1364.8201,1360.6001,0.75011605
200611200por,2007,por,trailblazers,98,1364.8201,1360.6001,26.930971,sas,spurs,107,1655.7761,1659.9961,0.24988393
200611200sea,2007,sea,thunder,99,1479.1216,1488.1976,39.720963,njn,nets,87,1515.7281,1506.6521,0.59023136
200611200sea,2007,njn,nets,87,1515.7281,1506.6521,41.656284,sea,thunder,99,1479.1216,1488.1976,0.40976864
200611200uta,2007,tor,raptors,96,1385.5455,1383.5787,29.098743,uta,jazz,101,1560.4209,1562.3877,0.17046863
200611200uta,2007,uta,jazz,101,1560.4209,1562.3877,47.448772,tor,raptors,96,1385.5455,1383.5787,0.82953137
200611210cle,2007,cle,cavaliers,97,1555.7263,1558.6664,47.06752,mem,grizzlies,94,1504.2228,1501.2827,0.70518756
200611210cle,2007,mem,grizzlies,94,1504.2228,1501.2827,41.093117,cle,cavaliers,97,1555.7263,1558.6664,0.29481244
200611210dal,2007,dal,mavericks,107,1624.8658,1632.9572,54.395477,was,wizards,80,1517.683,1509.5917,0.76721299
200611210dal,2007,was,wizards,80,1517.683,1509.5917,41.964512,dal,mavericks,107,1624.8658,1632.9572,0.23278701
200611210den,2007,den,nuggets,113,1494.2531,1499.2813,40.883171,chi,bulls,109,1535.4802,1530.452,0.58378327
200611210den,2007,chi,bulls,109,1535.4802,1530.452,44.146645,den,nuggets,113,1494.2531,1499.2813,0.41621673
200611210ind,2007,mil,bucks,88,1462.6869,1458.2018,36.591228,ind,pacers,93,1472.7365,1477.2216,0.34671819
200611210ind,2007,ind,pacers,93,1472.7365,1477.2216,38.572052,mil,bucks,88,1462.6869,1458.2018,0.65328181
200611210lal,2007,lac,clippers,101,1579.7024,1574.8517,48.717052,lal,lakers,105,1547.1178,1551.9685,0.40418094
200611210lal,2007,lal,lakers,105,1547.1178,1551.9685,46.378651,lac,clippers,101,1579.7024,1574.8517,0.59581906
200611210nok,2007,nok,pelicans,101,1483.5,1493.3677,40.262943,mia,heat,86,1505.3374,1495.4697,0.61062497
200611210nok,2007,mia,heat,86,1505.3374,1495.4697,40.483387,nok,pelicans,101,1483.5,1493.3677,0.38937503
200611210phi,2007,det,pistons,97,1574.9766,1585.105,49.749146,phi,sixers,87,1468.4167,1458.2883,0.50943923
200611210phi,2007,phi,sixers,87,1468.4167,1458.2883,36.600204,det,pistons,97,1574.9766,1585.105,0.4905608
200611220cha,2007,cha,hornets,92,1380.5339,1389.2896,29.649605,bos,celtics,83,1452.5531,1443.7975,0.5401808
200611220cha,2007,bos,celtics,83,1452.5531,1443.7975,35.104321,cha,hornets,92,1380.5339,1389.2896,0.4598192
200611220det,2007,atl,hawks,98,1411.7352,1409.7523,31.65884,det,pistons,103,1585.105,1587.0879,0.17169768
200611220det,2007,det,pistons,103,1585.105,1587.0879,49.947453,atl,hawks,98,1411.7352,1409.7523,0.82830232
200611220gsw,2007,den,nuggets,115,1499.2813,1507.0841,41.701588,gsw,warriors,112,1500.322,1492.5192,0.35855591
200611220gsw,2007,gsw,warriors,112,1500.322,1492.5192,40.173969,den,nuggets,115,1499.2813,1507.0841,0.64144409
200611220hou,2007,hou,rockets,86,1534.6288,1538.3939,44.973404,was,wizards,82,1509.5917,1505.8265,0.6725567
200611220hou,2007,was,wizards,82,1509.5917,1505.8265,41.569706,hou,rockets,86,1534.6288,1538.3939,0.3274433
200611220lac,2007,lac,clippers,85,1574.8517,1556.6641,46.861931,sea,thunder,95,1488.1976,1506.3853,0.74544549
200611220lac,2007,sea,thunder,95,1488.1976,1506.3853,41.6283,lac,clippers,85,1574.8517,1556.6641,0.25455451
200611220mil,2007,mil,bucks,98,1458.2018,1462.4188,37.028954,phi,sixers,94,1458.2883,1454.0713,0.63995022
200611220mil,2007,phi,sixers,94,1458.2883,1454.0713,36.163471,mil,bucks,98,1458.2018,1462.4188,0.36004978
200611220min,2007,min,timberwolves,107,1416.6896,1425.9169,33.280773,nyk,knicks,89,1395.4688,1386.2415,0.66770053
200611220min,2007,nyk,knicks,89,1395.4688,1386.2415,29.355021,min,timberwolves,107,1416.6896,1425.9169,0.33229947
200611220orl,2007,orl,magic,96,1519.3704,1523.2391,43.39352,ind,pacers,91,1477.2216,1473.3528,0.69386989
200611220orl,2007,ind,pacers,91,1477.2216,1473.3528,38.167908,orl,magic,96,1519.3704,1523.2391,0.30613011
200611220pho,2007,pho,suns,92,1568.2202,1572.7915,48.5084,nok,pelicans,83,1493.3677,1488.7964,0.73234093
200611220pho,2007,nok,pelicans,83,1493.3677,1488.7964,39.78371,pho,suns,92,1568.2202,1572.7915,0.26765907
200611220por,2007,njn,nets,97,1506.6521,1500.0828,40.967247,por,trailblazers,100,1360.6001,1367.1694,0.56588876
200611220por,2007,por,trailblazers,100,1360.6001,1367.1694,27.542395,njn,nets,97,1506.6521,1500.0828,0.43411127
200611220sac,2007,uta,jazz,110,1562.3877,1575.2119,48.753494,sac,kings,101,1544.2122,1531.3879,0.38437498
200611220sac,2007,sac,kings,101,1544.2122,1531.3879,44.244225,uta,jazz,110,1562.3877,1575.2119,0.61562502
200611220sas,2007,sas,spurs,106,1659.9961,1664.8376,57.298824,mia,heat,86,1495.4697,1490.6282,0.82094103
200611220sas,2007,mia,heat,86,1495.4697,1490.6282,39.975716,sas,spurs,106,1659.9961,1664.8376,0.17905897
200611220tor,2007,cle,cavaliers,87,1558.6664,1546.951,45.860558,tor,raptors,95,1383.5787,1395.2941,0.60640824
200611220tor,2007,tor,raptors,95,1383.5787,1395.2941,30.23362,cle,cavaliers,87,1558.6664,1546.951,0.39359176
200611240atl,2007,tor,raptors,93,1395.2941,1391.3428,29.848761,atl,hawks,97,1409.7523,1413.7036,0.34099245
200611240atl,2007,atl,hawks,97,1409.7523,1413.7036,32.052692,tor,raptors,93,1395.2941,1391.3428,0.65900755
200611240bos,2007,bos,celtics,77,1443.7975,1413.4388,32.026245,nyk,knicks,101,1386.2415,1416.6001,0.7123788
200611240bos,2007,nyk,knicks,101,1386.2415,1416.6001,32.342514,bos,celtics,77,1443.7975,1413.4388,0.2876212
200611240den,2007,den,nuggets,140,1507.0841,1513.9604,42.422382,gsw,warriors,129,1492.5192,1485.6428,0.65914553
200611240den,2007,gsw,warriors,129,1492.5192,1485.6428,39.453293,den,nuggets,140,1507.0841,1513.9604,0.34085447
200611240det,2007,cha,hornets,95,1389.2896,1386.8901,29.417604,det,pistons,104,1587.0879,1589.4873,0.15261132
200611240det,2007,det,pistons,104,1587.0879,1589.4873,50.186832,cha,hornets,95,1389.2896,1386.8901,0.84738868
200611240ind,2007,cle,cavaliers,87,1546.951,1537.559,44.886627,ind,pacers,97,1473.3528,1482.7449,0.4620778
200611240ind,2007,ind,pacers,97,1473.3528,1482.7449,39.149837,cle,cavaliers,87,1546.951,1537.559,0.5379222
200611240mem,2007,was,wizards,80,1505.8265,1496.6709,40.609367,mem,grizzlies,95,1501.2827,1510.4384,0.36598277
200611240mem,2007,mem,grizzlies,95,1501.2827,1510.4384,42.053268,was,wizards,80,1505.8265,1496.6709,0.63401723
200611240mia,2007,orl,magic,107,1523.2391,1530.2803,44.128735,mia,heat,104,1490.6282,1483.587,0.40421754
200611240mia,2007,mia,heat,104,1490.6282,1483.587,39.238003,orl,magic,107,1523.2391,1530.2803,0.59578246
200611240nok,2007,nok,pelicans,79,1488.7964,1474.8937,38.328812,min,timberwolves,86,1425.9169,1439.8196,0.7186166
200611240nok,2007,min,timberwolves,86,1425.9169,1439.8196,34.696293,nok,pelicans,79,1488.7964,1474.8937,0.2813834
200611240phi,2007,chi,bulls,108,1530.452,1518.1351,42.859581,phi,sixers,123,1454.0713,1466.3882,0.46606141
200611240phi,2007,phi,sixers,123,1454.0713,1466.3882,37.441807,chi,bulls,108,1530.452,1518.1351,0.53393859
200611240pho,2007,pho,suns,99,1572.7915,1576.4614,48.879799,njn,nets,93,1500.0828,1496.4128,0.72991502
200611240pho,2007,njn,nets,93,1500.0828,1496.4128,40.582302,pho,suns,99,1572.7915,1576.4614,0.27008498
200611240sas,2007,sas,spurs,92,1664.8376,1656.323,56.540371,dal,mavericks,95,1632.9572,1641.4718,0.68117243
200611240sas,2007,dal,mavericks,95,1632.9572,1641.4718,55.187523,sas,spurs,92,1664.8376,1656.323,0.31882757
200611240sea,2007,sac,kings,109,1531.3879,1543.9442,45.549309,sea,thunder,100,1506.3853,1493.829,0.39371586
200611240sea,2007,sea,thunder,100,1506.3853,1493.829,40.311317,sac,kings,109,1531.3879,1543.9442,0.60628414
200611240uta,2007,lal,lakers,108,1551.9685,1547.3269,45.899422,uta,jazz,114,1575.2119,1579.8535,0.32972127
200611240uta,2007,uta,jazz,114,1575.2119,1579.8535,49.221893,lal,lakers,108,1551.9685,1547.3269,0.67027873
200611250cha,2007,cha,hornets,93,1386.8901,1377.0377,28.473528,mia,heat,102,1483.587,1493.4395,0.50475341
200611250cha,2007,mia,heat,102,1483.587,1493.4395,40.27047,cha,hornets,93,1386.8901,1377.0377,0.49524659
200611250cle,2007,cle,cavaliers,108,1537.559,1543.4181,45.494789,phi,sixers,95,1466.3882,1460.5291,0.72816616
200611250cle,2007,phi,sixers,95,1466.3882,1460.5291,36.83268,cle,cavaliers,108,1537.559,1543.4181,0.27183384
200611250dal,2007,dal,mavericks,85,1641.4718,1644.8733,55.500648,nok,pelicans,73,1474.8937,1471.4922,0.82267064
200611250dal,2007,nok,pelicans,73,1474.8937,1471.4922,37.973736,dal,mavericks,85,1641.4718,1644.8733,0.17732936
200611250gsw,2007,uta,jazz,78,1579.8535,1567.8605,48.007374,gsw,warriors,91,1485.6428,1497.6359,0.4916693
200611250gsw,2007,gsw,warriors,91,1485.6428,1497.6359,40.710583,uta,jazz,78,1579.8535,1567.8605,0.5083307
200611250hou,2007,mem,grizzlies,76,1510.4384,1504.7208,41.453739,hou,rockets,85,1538.3939,1544.1115,0.32375431
200611250hou,2007,hou,rockets,85,1538.3939,1544.1115,45.566631,mem,grizzlies,76,1510.4384,1504.7208,0.67624569
200611250mil,2007,bos,celtics,111,1413.4388,1432.9739,33.997139,mil,bucks,98,1462.4188,1442.8838,0.29784149
200611250mil,2007,mil,bucks,98,1462.4188,1442.8838,35.01049,bos,celtics,111,1413.4388,1432.9739,0.70215851
200611250min,2007,lac,clippers,96,1556.6641,1547.0149,45.867157,min,timberwolves,104,1439.8196,1449.4688,0.5242222
200611250min,2007,min,timberwolves,104,1439.8196,1449.4688,35.688084,lac,clippers,96,1556.6641,1547.0149,0.4757778
200611250nyk,2007,chi,bulls,106,1518.1351,1529.0844,44.00399,nyk,knicks,95,1416.6001,1405.6509,0.50220907
200611250nyk,2007,nyk,knicks,95,1416.6001,1405.6509,31.251936,chi,bulls,106,1518.1351,1529.0844,0.49779093
200611250orl,2007,orl,magic,98,1530.2803,1536.2968,44.755375,atl,hawks,79,1413.7036,1407.6871,0.77673078
200611250orl,2007,atl,hawks,79,1413.7036,1407.6871,31.453705,orl,magic,98,1530.2803,1536.2968,0.22326922
200611250sac,2007,por,trailblazers,85,1367.1694,1362.6385,27.119955,sac,kings,105,1543.9442,1548.4751,0.16892803
200611250sac,2007,sac,kings,105,1543.9442,1548.4751,46.018101,por,trailblazers,85,1367.1694,1362.6385,0.83107197
200611250was,2007,was,wizards,111,1496.6709,1490.1785,39.928574,det,pistons,115,1589.4873,1595.9797,0.51033658
200611250was,2007,det,pistons,115,1589.4873,1595.9797,50.831207,was,wizards,111,1496.6709,1490.1785,0.48966342
200611260den,2007,den,nuggets,103,1513.9604,1524.3073,43.505161,lac,clippers,88,1547.0149,1536.6681,0.59516752
200611260den,2007,lac,clippers,88,1547.0149,1536.6681,44.793999,den,nuggets,103,1513.9604,1524.3073,0.40483248
200611260lal,2007,lal,lakers,99,1547.3269,1551.4049,46.320538,njn,nets,93,1496.4128,1492.3348,0.7044816
200611260lal,2007,njn,nets,93,1496.4128,1492.3348,40.154644,lal,lakers,99,1547.3269,1551.4049,0.2955184
200611260por,2007,por,trailblazers,101,1362.6385,1353.0955,26.241093,pho,suns,119,1576.4614,1586.0045,0.34181482
200611260por,2007,pho,suns,119,1576.4614,1586.0045,49.839161,por,trailblazers,101,1362.6385,1353.0955,0.65818518
200611260sea,2007,sea,thunder,78,1493.829,1481.0049,38.967728,sas,spurs,98,1656.323,1669.1471,0.41102141
200611260sea,2007,sas,spurs,98,1656.323,1669.1471,57.677753,sea,thunder,78,1493.829,1481.0049,0.58897859
200611260tor,2007,ind,pacers,83,1482.7449,1473.3168,38.164146,tor,raptors,92,1391.3428,1400.7709,0.48762918
200611260tor,2007,tor,raptors,92,1391.3428,1400.7709,30.770437,ind,pacers,83,1482.7449,1473.3168,0.51237082
200611270dal,2007,dal,mavericks,93,1644.8733,1646.8047,55.677593,min,timberwolves,87,1449.4688,1447.5374,0.8455981
200611270dal,2007,min,timberwolves,87,1449.4688,1447.5374,35.489021,dal,mavericks,93,1644.8733,1646.8047,0.1544019
200611270gsw,2007,sas,spurs,102,1669.1471,1656.7271,56.576653,gsw,warriors,111,1497.6359,1510.0559,0.60148388
200611270gsw,2007,gsw,warriors,111,1497.6359,1510.0559,42.013176,sas,spurs,102,1669.1471,1656.7271,0.39851612
200611270mia,2007,mia,heat,103,1493.4395,1500.1191,40.971062,phi,sixers,91,1460.5291,1453.8494,0.68245864
200611270mia,2007,phi,sixers,91,1460.5291,1453.8494,36.140518,mia,heat,103,1493.4395,1500.1191,0.31754136
200611270uta,2007,uta,jazz,75,1567.8605,1549.2152,46.094555,orl,magic,88,1536.2968,1554.942,0.6807763
200611270uta,2007,orl,magic,88,1536.2968,1554.942,46.684879,uta,jazz,75,1567.8605,1549.2152,0.3192237
200611280chi,2007,nyk,knicks,85,1405.6509,1400.2703,30.72121,chi,bulls,102,1529.0844,1534.465,0.21649897
200611280chi,2007,chi,bulls,102,1529.0844,1534.465,44.564762,nyk,knicks,85,1405.6509,1400.2703,0.78350103
200611280den,2007,mem,grizzlies,108,1504.7208,1521.8499,43.24826,den,nuggets,96,1524.3073,1507.1782,0.33439022
200611280den,2007,den,nuggets,96,1524.3073,1507.1782,41.711456,mem,grizzlies,108,1504.7208,1521.8499,0.66560978
200611280hou,2007,hou,rockets,82,1544.1115,1547.6571,45.933559,min,timberwolves,75,1447.5374,1443.9917,0.75612879
200611280hou,2007,min,timberwolves,75,1447.5374,1443.9917,35.124271,hou,rockets,82,1544.1115,1547.6571,0.24387121
200611280lal,2007,mil,bucks,109,1442.8838,1454.5519,36.213188,lal,lakers,105,1551.4049,1539.7368,0.23141402
200611280lal,2007,lal,lakers,105,1551.4049,1539.7368,45.1129,mil,bucks,109,1442.8838,1454.5519,0.76858598
